"","text","sentiment"
"698","SouthwestAir httpstcozNZyTbrUDy that is customer service greatcustomerservice SouthwestAirlines","Neutral"
"699","Delta Why I always try to fly SouthwestAirlineshelping customers rather than threatening to jail parents and p httpstcoxovP3zlDJY","Negative"
"700","When your flight has one person that shouldnt be on the flight so they need to take roll call SouthwestAirlines","Neutral"
"701","I see DeltaAirlines is still top notch Moving on to infants and families now Im loving SouthwestAirlines ❤","Negative"
"702","SouthwestAirlines Bravo to the airline amp Pilot httpstco3riKx4ecyC southwest airline","Positive"
"703","Lets pay tribute to the airline that did everything in its power 2 help a mother n need Thanks SouthwestAirlines  httpstcog6t77DUohp","Positive"
"704","HeadsUpGoalie Just another reason to luv SouthwestAirlines","Neutral"
"705","Just read story of SouthwestAirlines  providing help to mom to see her son with head injury You have always had the kindest staff","Neutral"
"706","And this type of caring customer service is why I now fly SouthwestAir SouthwestAirlines NoFail httpstcoMvLIShGrAL","Neutral"
"707","I THINK I WILL STICK TO SOUTHWEST  cookfordtexas trucks flying southwestairlines httpstcojNXSkBFCuU","Neutral"
"708","Sr Continuous Improvement Consultant job wanted in Dallas SouthwestAirlines httpstcoApaFlOkwzH httpstcoZpDzTBgjZs","Neutral"
"709","Southwest airline attendants got jokes SouthwestAirlines bestairline","Neutral"
"710","Southwest airline attendants got jokes SouthwestAirlines bestairline","Neutral"
"711","Lets pay tribute to the airline that did everything in its power to help a mother in need SouthwestAirlines  httpstco8l9HWOJpfU","Positive"
"712","At gate A10 ☺✈ southwestairlines swa southwestair airplane airport albuquerque httpstcoAkzSyjD54D","Neutral"
"713","SouthWestAirlines sets the bar for customer service in the industryhttpstcoRebXnq605R","Neutral"
"714","And now we got a new plane but no new time Just stay comfortably seated How about what fucking time are we leaving SouthwestAirlines","Neutral"
"715","Hey SouthwestAirlines how about a Love Credit for keeping me in awful Houston for more than three hours This place sucks 267","Very Negative"
"716","SouthwestAirlines is looking for an OPS Agent in Kenner apply now job httpstcoy1TFiMFkgJ httpstcosxsS7UUMrL","Neutral"
"717","This is how its done United and Delta Its called customer serviceunitedairlines southwestairlines httpstcorarCfMNKl3","Neutral"
"718","RT Taradactyl16 Shoutout to SouthwestAir for showing this bride a good time Watch out Nashville ��������������SouthwestAirlines NashBash ","Positive"
"719","Pilot turns plane around and mom is forced off  seconds later she realizes the terrible  httpstco3kLuSH93XA SouthwestAirlines","Very Negative"
"720","SouthwestAirlines  they aint seen nothin yet httpstcogctkYKLBIu","Neutral"
"721","Still no bad press for SouthwestAirlines httpstcoQsct0I7F55","Negative"
"722","Lets pay tribute to the airline that did everything in its power to help a mother in need SouthwestAirlines  httpstcodVriWCLB68","Positive"
"723","SouthwestAir when are you getting rid of overselling flights SouthwestAirlines overselling","Neutral"
"724","Add StarWarsDay to the list UFC MountainDew FoxRacing BigBangTheory SouthwestAirlines","Neutral"
"725","Pilot turns plane around and staff help mom in a family crisishttpstcoyraLvldf08SouthwestAirlines madewithlove customerexperience","Positive"
"726","SouthwestAir thank you for a safe flight from Phx2Atl 4 my baby girl SouthwestAirlines httpstcoi5zHxrXZjh","Positive"
"727","The only airline hasnt had bad publicity lately is SW this is HORRIBLEdeltafail DeltaAirlines SouthwestAirlines httpstcoWLlZ3Ayl7B","Negative"
"728","RT FromDiamWithLov Want to win a SouthwestAirlines giftcard Of course you do Click the link below to enter httpstcoX8hF2ev4wU h","Positive"
"729","Experiencing open seating for first time SouthwestAir flight and lots of leg space for everyone  Awesome job SouthwestAirlines","Positive"
"730","Heartwarming Go SouthwestAirlines httpstcoQhgWG0YY3Q","Neutral"
"731","Aalazha said she attended Ruby Bridge elementary in Alameda She was excited to revisit history she knew httpstcolLObmkHvgM","Neutral"
"732","737 Southwest A real quick one just about boarding sketch sketcheveryday 737 southwestairlines  airbus httpstcoiPHWd9LIjI","Positive"
"733","One more reason I ❤️ SouthwestAirlines httpstcofbxQtp84jW","Negative"
"734","Another drama free flight on SouthwestAirlines today  Thanks for the morning nap httpstcoqxa0ParcfY","Positive"
"735","17 minutes early I luv swairlines southwestairlines","Neutral"
"736","The voice of our conscience  MLK Jr SouthwestAir SouthwestAirlines EOYDCGOES httpstcoSZzWk8cDwa","Neutral"
"737","Something GOOD about an AIRLINE  GO SouthwestAirlines  httpstcog9hJAJUfYq","Positive"
"738","Always enjoy chilling with our college alumni sharing challenges and how to rise above them SouthwestAirlines httpstcong9jGgqx3u","Positive"
"739","Ive tweeted about rubbish airlines Heres a heartwarming story about a good one SouthwestAirlineshttpstcodLr8k9e5ct","Neutral"
"740","RT EAPA9999 Dear unitedairline DeltaAirlines AmericanAirlinesThank you so much for pissing off all of your customers Bank Sout","Neutral"
"741","southwestair celebrating Maythe4th southwestairlines businesstravel recruitment starwars httpstcohrMP41lNJU","Neutral"
"742","Dear unitedairline DeltaAirlines AmericanAirlinesThank you so much for pissing off all of your customers B httpstcofrK9Ax95IC","Neutral"
"743","Thank you SouthwestAirlinesGaryKellyFinanceMoneysavingsspendingCashcoinKirkAllenAllAboutTheMoney httpstcoRqsJULo4z1","Neutral"
"744","RT ATCmemes Pilot for SouthwestAir serenades passengers before flightsquawkdirtytome SouthwestAirlines httpstcoQn6hX8kDEt","Neutral"
"745","This is one of the many reasons why Ill only fly on SouthwestAirlines They care Even their stock symbol is LUV","Negative"
"746","When you realize you have enough rapid reward points to get 2 roundtrip tickets AHHH SouthwestAir happystina httpstco4iThVL0Xrc","Very Positive"
"747","Army PaYS Partner Southwest Airlines sponsors Militarynetworking event veterans southwestairlines httpstcok8gvGxSYhy","Neutral"
"748","Way to go  SouthwestAirlines httpstcomLFVtX4Qj5","Neutral"
"749","SouthwestAirlines Im about to get married on June 10th in Montego Bay Jamaica We are having the hardest time Can you help my family","Positive"
"750","RT tictactezl SouthwestAir SouthwestAirlines Im sorry youre on hold right now but I promise well get to you soon cause we like","Very Positive"
"751","RT FromDiamWithLov Want to win a SouthwestAirlines giftcard Of course you do Click the link below to enter httpstcoX8hF2ev4wU h","Positive"
"752","No way will I fly with you if you cut leg room any further We Texans arent all 5 tall  AmericanAirlines SouthwestAirlines legroom","Neutral"
"753","Want to win a SouthwestAirlines giftcard Of course you do Click the link below to enter httpstcoX8hF2ev4wU httpstcoItffmwlcfp","Positive"
"754","Senior Business Consultant  LongTerm Facilities Dallas at SouthwestAirlines job httpstcooRHw3UQ4w0 httpstcoYFm7k7tbRa","Neutral"
"755","My first time ever flying was with SouthWestAirlines and I had a pleasant experience I think Ill continue flying with them from now on","Neutral"
"756","Is it possible to transfer my points to another account If yes then you can have mine if you want httpstcoY3324FwSaq","Neutral"
"757","I ������ SouthwestAir and I wish all airlines were like them Transfarency SouthwestAirlines httpstcobPswwT7UAR","Positive"
"758","Perfect landing last night at Sky Harbor SouthwestAirlines ✈️❤️ httpstcoEDz67xWJSK","Negative"
"759","GMA Airlines should be giving more room not less We are packed in like sardens as it is AmericanAirlines greed SouthwestAirlines","Negative"
"760","Sitting next to tweens yay SouthwestAirlines ✈️��","Negative"
"761","Well Nashville its been real ✌��untilnexttime nashvegas SouthwestAirlines","Positive"
"762","Go SouthwestAirlines All other airlines should take a cue from their playbook httpstcoANSRlLKMPw","Neutral"
"763","Delta DeltaAirlines charges $300 round trip for a parent to accompany a minor to the gate SouthwestAirlines charges $0robberybye delta","Neutral"
"764","RT ATCmemes Pilot for SouthwestAir serenades passengers before flightsquawkdirtytome SouthwestAirlines httpstcoQn6hX8kDEt","Neutral"
"765","RT ATCmemes Pilot for SouthwestAir serenades passengers before flightsquawkdirtytome SouthwestAirlines httpstcoQn6hX8kDEt","Neutral"
"766","RT ATCmemes Pilot for SouthwestAir serenades passengers before flightsquawkdirtytome SouthwestAirlines httpstcoQn6hX8kDEt","Neutral"
"767","Cancun here we come  ���� ����✈️WellsThereGoesCancun Mexico Passport SouthWestAirlines httpstco7IJ8Xn1x2s","Negative"
"768","4 southwestairlines on to El Paso  Southwest Airlines at SAT httpstco4SWQhGPysr","Neutral"
"769","Waiting to board southwestairlines blackandwhitephotography OCairport bayareaphotographer sfphotographer httpstcoUA8qURpcwG","Neutral"
"770","Waiting to board southwestairlines blackandwhitephotography OCairport bayareaphotographer sfphotographer httpstcoCL4yXvZWhi","Neutral"
"771","httpstcoqfS9ZTRLOw SouthwestAir SouthwestHeart airlines this is why I ❤️SouthwestAirlines JamesMartinSJ ThomasReeseSJ decency","Negative"
"772","RT daliayosemite CoffeyAnderson  1000 gracias You made Sacramento grounding tonoffun This browneyedgirl loved your song Southwest","Neutral"
"773","This is why you dont take unitedAIRLINES poor Farah is now landing in Newark instead of NYC shouldve taken SouthwestAirlines with us","Negative"
"774","RT Arunstockguru How Southwestairlines bucked the trend and remained profitable in an industry when most others went bankrupt Every sin","Very Negative"
"775","SouthwestAir update2 spent some time talking with ChadDenHartogs mom on the phone Mothers Day lovin �� httpstco9JvndP9fBL","Neutral"
"776","Hey SouthwestAir you dont have any plans for this right SouthwestAirlines AdiosAmerican WhoNeedsLegRoom httpstcoct5HGXMS0y","Positive"
"777","Pretty much sums it up SouthwestAir httpstco3U8o3YNSmm southwest southwestairlines","Positive"
"778","SouthwestAir Thanks for working so diligently Much appreciated ✈️ ����SouthwestAirlines","Negative"
"779","Check out this job Ramp Agent at SouthwestAirlines Minneapolis httpstcocG2h80VLSJ httpstcofuNPEyJmjG","Neutral"
"780","SouthwestAir NewOrleans hotels are expensive during jazzfest2017 wheres your PR ruinedtrip southwest southwestairlines","Negative"
"781","Had a great flight last night The Dallas flight crew made flying with 2 under 2 a pleasant tripSouthwestAirlines","Very Positive"
"782","Routed back to Denver because of depressurization scary nowayimmakingmynextflight southwestairlines southwest ��������","Negative"
"783","Next stop Austin And the SongwriterSersouthwestairlines austin atx httpstcoZYpA9ZhAPG","Neutral"
"784","EhhGab ItzMayya  I have falling in love with SouthWestAirLines already","Neutral"
"785","delta DeltaAirlines charges $300 round trip to accompany a minor Southwest SouthwestAirlines charges $0No more Delta for me robbery","Positive"
"786","Shouts out to our friend loniswain loniloos who is the southwestairlines magazine May httpstcoAueD9EErm4","Neutral"
"787","SouthwestAirlines is hiring a Part Time Ramp Agent in Austin apply now job httpstcoYtWRvHBW3O httpstcoHb4g1gE9S2","Neutral"
"788","Amazes me when huge companies risk ruining the LTV of a customer over 69 bucks SouthwestAirlines","Very Negative"
"789","Leaving Las Vegas ByeByeVegas LeavingLasVegas 10000feet Skyhigh SouthwestAirlines Latergram httpstcoR1LXwTIS3G","Neutral"
"790","southwestairlines you are wonderful with service animals thankyou httpstcoGXOv8cwkql","Positive"
"791","DenverSouthwestairlinesgreat flight experience","Neutral"
"792","Apply now to work for SouthwestAirlines as ASAP Analyst in Dallas job httpstcopEdiHHnNM8 httpstcoykGWEQnVBm","Neutral"
"793","That sunset followed me half across the country It was pretty amazingsouthwestairlines httpstcou68doDtAdO","Positive"
"794","Cargo Sales Intern  Summer 2017 job wanted in Dallas SouthwestAirlines httpstcoA9HEF7aCED httpstcoTSmM9g37lU","Neutral"
"795","PixelBeanz If SouthwestAirlines will put on LatinVixens creepy mask Ive no issues arresting a local officer if he wants ","Neutral"
"796","We are all about hugs at Southwest hugsfromhollyday SouthwestAirlines hugsnothandshakes ❤️ ✈️�� httpstcoJZ0WHma5dV","Negative"
"797","17 days until Savannah Not that Im counting or anything Why has time stopped  GetHereSoon NeedAVacation SouthwestAirlines airbnb","Neutral"
"798","SouthwestAirlines is hiring Ramp Agent  Parttime in Morrisville apply now job httpstcoT9P5G1Tqze httpstcoN8ac7gErCU","Neutral"
"799","Really Funny Southwest Airlines Wanna Get Away TV Commercial SouthwestAir southwestairlines fly airport flights httpstco0JYNzfPCEc","Negative"
"800","Shame on unitedAIRLINES AmericanAirlines JetBlue SouthwestAirlines AlaskaAirlines DeltaAirlines httpstcoHlIU2cbeOE","Negative"
"801","LilyPineda10 Thank you 4 liking my tweet Love ur picture Same pose I saw a ticket agent strike in a httpstco00GV1BBu8Y","Neutral"
"802","Wrestling Icon xpac Arrested On Drug Charges pls RT↺❤️ ️️ httpstcojmp0cbxnty SouthwestAirlines DeltaAirLin","Negative"
"803","RT TinytHobbit Props to the SouthwestAirlines director of the commercials and team behind it Everytime the commercials are on I find m","Neutral"
"804","RT waltdisneyway Dreaming of an enchanting trip to California on SouthwestAirlines greatstaff flightsttendantsrock  pickurseats take","Neutral"
"805","Dreaming of an enchanting trip to California on SouthwestAirlines greatstaff flightsttendantsrock  pickurseats take me to Disneyland","Neutral"
"806","RT joshcase Over nevada on SouthwestAir between burbank california amp saltlakecity utah SouthwestAirlines sunset sunsets beutifu","Neutral"
"807","RT joshcase Over nevada on SouthwestAir between burbank california amp saltlakecity utah SouthwestAirlines sunset sunsets beutifu","Neutral"
"808","RT joshcase Over nevada on SouthwestAir between burbank california amp saltlakecity utah SouthwestAirlines sunset sunsets beutifu","Neutral"
"809","RT joshcase Over nevada on SouthwestAir between burbank california amp saltlakecity utah SouthwestAirlines sunset sunsets beutifu","Neutral"
"810","RT joshcase Over nevada on SouthwestAir between burbank california amp saltlakecity utah SouthwestAirlines sunset sunsets beutifu","Neutral"
"811","RT joshcase Over nevada on SouthwestAir between burbank california amp saltlakecity utah SouthwestAirlines sunset sunsets beutifu","Neutral"
"812","RT joshcase Over nevada on SouthwestAir between burbank california amp saltlakecity utah SouthwestAirlines sunset sunsets beutifu","Neutral"
"813","RT joshcase Over nevada on SouthwestAir between burbank california amp saltlakecity utah SouthwestAirlines sunset sunsets beutifu","Neutral"
"814","RT joshcase Over nevada on SouthwestAir between burbank california amp saltlakecity utah SouthwestAirlines sunset sunsets beutifu","Neutral"
"815","RT joshcase Over nevada on SouthwestAir between burbank california amp saltlakecity utah SouthwestAirlines sunset sunsets beutifu","Neutral"
"816","RT joshcase Over nevada on SouthwestAir between burbank california amp saltlakecity utah SouthwestAirlines sunset sunsets beutifu","Neutral"
"817","RT joshcase Over nevada on SouthwestAir between burbank california amp saltlakecity utah SouthwestAirlines sunset sunsets beutifu","Neutral"
"818","RT joshcase Over nevada on SouthwestAir between burbank california amp saltlakecity utah SouthwestAirlines sunset sunsets beutifu","Neutral"
"819","cspan Airline Customer Service hearing is interesting I train customer service and fly SouthwestAirlines for work Love them ����","Positive"
"820","RT joshcase Over nevada on SouthwestAir between burbank california amp saltlakecity utah SouthwestAirlines sunset sunsets beutifu","Neutral"
"821","RT joshcase Over nevada on SouthwestAir between burbank california amp saltlakecity utah SouthwestAirlines sunset sunsets beutifu","Neutral"
"822","Shocked Im still trying to get SouthwestAir to properly handle their poor customer service from SUNDAY fail SouthwestAirlines nopilots","Very Negative"
"823","RT joshcase Over nevada on SouthwestAir between burbank california amp saltlakecity utah SouthwestAirlines sunset sunsets beutifu","Neutral"
"824","RT joshcase Over nevada on SouthwestAir between burbank california amp saltlakecity utah SouthwestAirlines sunset sunsets beutifu","Neutral"
"825","RT joshcase Over nevada on SouthwestAir between burbank california amp saltlakecity utah SouthwestAirlines sunset sunsets beutifu","Neutral"
"826","RT joshcase Over nevada on SouthwestAir between burbank california amp saltlakecity utah SouthwestAirlines sunset sunsets beutifu","Neutral"
"827","RT joshcase Over nevada on SouthwestAir between burbank california amp saltlakecity utah SouthwestAirlines sunset sunsets beutifu","Neutral"
"828","RT joshcase Over nevada on SouthwestAir between burbank california amp saltlakecity utah SouthwestAirlines sunset sunsets beutifu","Neutral"
"829","RT joshcase Over nevada on SouthwestAir between burbank california amp saltlakecity utah SouthwestAirlines sunset sunsets beutifu","Neutral"
"830","RT joshcase Over nevada on SouthwestAir between burbank california amp saltlakecity utah SouthwestAirlines sunset sunsets beutifu","Neutral"
"831","RT joshcase Over nevada on SouthwestAir between burbank california amp saltlakecity utah SouthwestAirlines sunset sunsets beutifu","Neutral"
"832","RT joshcase Over nevada on SouthwestAir between burbank california amp saltlakecity utah SouthwestAirlines sunset sunsets beutifu","Neutral"
"833","RT joshcase Over nevada on SouthwestAir between burbank california amp saltlakecity utah SouthwestAirlines sunset sunsets beutifu","Neutral"
"834","RT joshcase Over nevada on SouthwestAir between burbank california amp saltlakecity utah SouthwestAirlines sunset sunsets beutifu","Neutral"
"835","RT joshcase Over nevada on SouthwestAir between burbank california amp saltlakecity utah SouthwestAirlines sunset sunsets beutifu","Neutral"
"836","RT joshcase Over nevada on SouthwestAir between burbank california amp saltlakecity utah SouthwestAirlines sunset sunsets beutifu","Neutral"
"837","Over nevada on SouthwestAir between burbank california amp saltlakecity utah SouthwestAirlines sunset httpstcoDs58gVtZab","Neutral"
"838","RT ShortsTravel No more overbooking for Southwest httpstcoGvHMrEVbjq SouthwestAirlines overbooking ttot","Negative"
"839","RT eoydc Hattie shared history of this phenomenal all womens college southwestairlines EOYDCGOES httpstcoA4mZRBZWoq","Positive"
"840","RT BlingBlinkyofTX LUV Handle SouthwestAirlines Rapid Rewards Advertisement Premium Item  httpstcoWfsaYSleI5 via eBay","Positive"
"841","SouthwestAirlines profit misses estimates as expenses swell","Negative"
"842","Crew Base Coord I needed in US apply now at SouthwestAirlines job httpstcof9mgW12sve httpstcokGPMIxO5Xh","Neutral"
"843","WIPPWeDecide Thank you to WIPP and SouthwestAirlines for celebrating women entrepreneurs SmallBusinessWeek httpstcoaMsuK8DBd2","Neutral"
"844","RT eoydc Hattie shared history of this phenomenal all womens college southwestairlines EOYDCGOES httpstcoA4mZRBZWoq","Positive"
"845","Anybody every buy a Wanna Get Away ticket from Southwest SouthwestAirlines cheapairlinetickets","Neutral"
"846","RT eoydc Jeffrei sharing perspective on freshmen success EOYDCGOES Southwestairlines httpstcokMBUG9Hm5E","Positive"
"847","RT eoydc Our first briefing with Coca Cola helped us build expand personal and organizational branding Southwestairlines EOYDCGOES htt","Neutral"
"848","RT JEM0923 I am so vacation ready disneyworld meandmyfiance watchoutflorida SouthwestAirlines happiestplaceonearth orlando","Neutral"
"849","Home please southwestair southwestairlines travel boardingpass airtravel airline ticket httpstcoXLFHsvnIWh","Positive"
